914,POSITIVE
915,POSITIVE
916,MIXED
917,MIXED
918,POSITIVE
919,POSITIVE
920,POSITIVE
921,POSITIVE
922,NEGATIVE
923,POSITIVE
924,POSITIVE
925,POSITIVE
926,POSITIVE
927,POSITIVE
928,POSITIVE
929,POSITIVE
930,POSITIVE
931,POSITIVE
932,POSITIVE
933,POSITIVE
934,POSITIVE
935,POSITIVE
936,NEGATIVE
937,POSITIVE
938,POSITIVE
939,POSITIVE
940,POSITIVE
941,POSITIVE
942,MIXED
943,NEGATIVE
944,NEGATIVE
945,POSITIVE
946,POSITIVE
947,MIXED
948,POSITIVE
949,POSITIVE
950,POSITIVE
951,MIXED
952,POSITIVE
953,POSITIVE
954,POSITIVE
955,POSITIVE
956,POSITIVE
957,MIXED
958,POSITIVE
959,POSITIVE
960,POSITIVE
961,POSITIVE
962,POSITIVE
963,POSITIVE
964,POSITIVE
965,POSITIVE
966,NEGATIVE
967,POSITIVE
968,POSITIVE
969,NEGATIVE
970,NEGATIVE
971,NEGATIVE
972,POSITIVE
973,NEGATIVE
974,POSITIVE
975,NEGATIVE
976,POSITIVE
977,POSITIVE
978,POSITIVE
979,POSITIVE
980,POSITIVE
981,NEGATIVE
982,NEGATIVE
983,MIXED
984,POSITIVE
985,POSITIVE
986,POSITIVE
987,POSITIVE
988,POSITIVE
989,POSITIVE
990,NEGATIVE
991,POSITIVE
992,POSITIVE
993,MIXED
994,POSITIVE
995,POSITIVE
996,POSITIVE
997,POSITIVE
998,NEGATIVE
999,POSITIVE
1000,POSITIVE
1001,POSITIVE
1002,POSITIVE
1003,POSITIVE
1004,POSITIVE
1005,POSITIVE
1006,POSITIVE
1007,POSITIVE
1008,POSITIVE
1009,NEUTRAL
1010,NEGATIVE
1011,POSITIVE
1012,NEGATIVE
1013,NEGATIVE
1014,POSITIVE
1015,MIXED
1016,POSITIVE
1017,POSITIVE
1018,NEGATIVE
1019,MIXED
1020,MIXED
1021,POSITIVE
1022,POSITIVE
1023,POSITIVE
1024,POSITIVE
1025,NEUTRAL
1026,POSITIVE
1027,POSITIVE
1028,POSITIVE
1029,NEGATIVE
1030,MIXED
1031,NEGATIVE
1032,POSITIVE
1033,POSITIVE
1034,NEGATIVE
1035,POSITIVE
1036,MIXED
1037,POSITIVE
1038,POSITIVE
1039,POSITIVE
1040,NEGATIVE
1041,POSITIVE
1042,POSITIVE
1043,POSITIVE
1044,NEGATIVE
1045,POSITIVE
1046,NEGATIVE
1047,POSITIVE
1048,POSITIVE
1049,POSITIVE
1050,POSITIVE
1051,NEGATIVE
1052,POSITIVE
1053,POSITIVE
1054,POSITIVE
1055,NEGATIVE
1056,POSITIVE
1057,POSITIVE
1058,NEGATIVE
1059,POSITIVE
1060,POSITIVE
1061,POSITIVE
1062,POSITIVE
1063,POSITIVE
1064,POSITIVE
1065,NEGATIVE
1066,POSITIVE
1067,POSITIVE
1068,POSITIVE
1069,POSITIVE
1070,POSITIVE
1071,NEGATIVE
1072,POSITIVE
1073,NEGATIVE
1074,NEGATIVE
1075,NEGATIVE
1076,POSITIVE
1077,POSITIVE
1078,POSITIVE
1079,POSITIVE
1080,NEGATIVE
1081,MIXED
1082,POSITIVE
1083,POSITIVE
1084,POSITIVE
1085,POSITIVE
1086,POSITIVE
1087,POSITIVE
1088,POSITIVE
1089,POSITIVE
1090,POSITIVE
1091,POSITIVE
1092,POSITIVE
1093,POSITIVE
1094,NEGATIVE
1095,POSITIVE
1096,POSITIVE
1097,POSITIVE
1098,POSITIVE
1099,POSITIVE
1100,NEGATIVE
1101,NEGATIVE
1102,POSITIVE
1103,NEGATIVE
1104,POSITIVE
1105,NEGATIVE
1106,POSITIVE
1107,NEGATIVE
1108,POSITIVE
1109,NEGATIVE
1110,MIXED
1111,NEGATIVE
1112,POSITIVE
1113,POSITIVE
1114,POSITIVE
1115,POSITIVE
1116,MIXED
1117,POSITIVE
1118,MIXED
1119,POSITIVE
1120,POSITIVE
1121,POSITIVE
1122,NEGATIVE
1123,NEGATIVE
1124,POSITIVE
1125,POSITIVE
1126,POSITIVE
1127,POSITIVE
1128,NEGATIVE
1129,POSITIVE
1130,POSITIVE
1131,POSITIVE
1132,NEGATIVE
1133,NEGATIVE
1134,NEGATIVE
1135,NEGATIVE
1136,POSITIVE
1137,NEGATIVE
1138,POSITIVE
1139,POSITIVE
1140,POSITIVE
1141,POSITIVE
1142,POSITIVE
1143,POSITIVE
1144,POSITIVE
1145,POSITIVE
1146,POSITIVE
1147,POSITIVE
1148,NEGATIVE
1149,NEGATIVE
1150,POSITIVE
1151,NEGATIVE
1152,POSITIVE
1153,POSITIVE
1154,POSITIVE
1155,MIXED
1156,POSITIVE
1157,NEGATIVE
1158,POSITIVE
1159,POSITIVE
1160,POSITIVE
1161,MIXED
1162,POSITIVE
1163,NEGATIVE
1164,POSITIVE
1165,POSITIVE
1166,POSITIVE
1167,POSITIVE
1168,NEUTRAL
1169,NEGATIVE
1170,POSITIVE
1171,POSITIVE
1172,POSITIVE
1173,POSITIVE
1174,POSITIVE
1175,POSITIVE
1176,POSITIVE
1177,MIXED
1178,NEGATIVE
1179,POSITIVE
1180,NEGATIVE
1181,NEGATIVE
1182,MIXED
1183,POSITIVE
1184,NEGATIVE
1185,POSITIVE
1186,POSITIVE
1187,POSITIVE
1188,POSITIVE
1189,POSITIVE
1190,POSITIVE
1191,POSITIVE
1192,POSITIVE
1193,POSITIVE
1194,POSITIVE
1195,POSITIVE
1196,NEGATIVE
1197,POSITIVE
1198,NEGATIVE
1199,POSITIVE
1200,POSITIVE
1201,POSITIVE
1202,MIXED
1203,POSITIVE
1204,POSITIVE
1205,POSITIVE
1206,POSITIVE
1207,POSITIVE
1208,POSITIVE
1209,NEGATIVE
1210,POSITIVE
1211,POSITIVE
1212,POSITIVE
1213,NEGATIVE
1214,POSITIVE
1215,POSITIVE
1216,POSITIVE
1217,POSITIVE
1218,POSITIVE
1219,POSITIVE
1220,POSITIVE
1221,POSITIVE
1222,POSITIVE
1223,POSITIVE
1224,NEGATIVE
1225,POSITIVE
1226,POSITIVE
1227,MIXED
1228,POSITIVE
1229,NEGATIVE
1230,NEGATIVE
1231,NEGATIVE
1232,POSITIVE
1233,NEGATIVE
1234,NEGATIVE
1235,NEGATIVE
1236,NEGATIVE
1237,POSITIVE
1238,POSITIVE
1239,NEGATIVE
1240,NEGATIVE
1241,POSITIVE
1242,POSITIVE
1243,POSITIVE
1244,POSITIVE
1245,NEGATIVE
1246,POSITIVE
1247,NEGATIVE
1248,POSITIVE
1249,POSITIVE
1250,NEGATIVE
1251,POSITIVE
1252,POSITIVE
1253,NEGATIVE
1254,POSITIVE
1255,POSITIVE
1256,POSITIVE
1257,POSITIVE
1258,POSITIVE
1259,MIXED
1260,MIXED
1261,NEGATIVE
1262,POSITIVE
1263,POSITIVE
1264,POSITIVE
1265,POSITIVE
1266,POSITIVE
1267,POSITIVE
1268,POSITIVE
1269,MIXED
1270,NEGATIVE
1271,POSITIVE
1272,POSITIVE
1273,POSITIVE
1274,POSITIVE
1275,NEGATIVE
1276,POSITIVE
1277,POSITIVE
1278,NEGATIVE
1279,NEGATIVE
1280,POSITIVE
1281,POSITIVE
1282,POSITIVE
1283,MIXED
1284,MIXED
1285,POSITIVE
1286,NEGATIVE
1287,POSITIVE
1288,NEGATIVE
1289,NEGATIVE
1290,POSITIVE
1291,POSITIVE
1292,NEGATIVE
1293,POSITIVE
1294,MIXED
1295,POSITIVE
1296,POSITIVE
1297,POSITIVE
1298,POSITIVE
1299,POSITIVE
1300,POSITIVE
1301,POSITIVE
1302,NEGATIVE
1303,NEGATIVE
1304,POSITIVE
1305,POSITIVE
1306,POSITIVE
1307,POSITIVE
1308,POSITIVE
1309,POSITIVE
1310,POSITIVE
1311,POSITIVE
1312,POSITIVE
1313,POSITIVE
1314,POSITIVE
1315,POSITIVE
1316,POSITIVE
1317,NEGATIVE
1318,NEGATIVE
1319,NEGATIVE
1320,NEGATIVE
1321,NEGATIVE
1322,POSITIVE
1323,POSITIVE
1324,POSITIVE
1325,POSITIVE
1326,POSITIVE
1327,NEGATIVE
1328,POSITIVE
1329,MIXED
1330,POSITIVE
1331,MIXED
1332,MIXED
1333,NEGATIVE
1334,POSITIVE
1335,POSITIVE
1336,POSITIVE
1337,POSITIVE
1338,POSITIVE
1339,NEGATIVE
1340,POSITIVE
1341,NEGATIVE
1342,POSITIVE
1343,POSITIVE
1344,POSITIVE
1345,NEGATIVE
1346,NEGATIVE
1347,POSITIVE
1348,POSITIVE
1349,POSITIVE
1350,POSITIVE
1351,POSITIVE
1352,POSITIVE
1353,POSITIVE
1354,POSITIVE
1355,POSITIVE
1356,POSITIVE
1357,POSITIVE
1358,POSITIVE
1359,POSITIVE
1360,NEGATIVE
1361,NEGATIVE
1362,NEGATIVE
1363,NEGATIVE
1364,POSITIVE
1365,MIXED
1366,MIXED
1367,POSITIVE
1368,POSITIVE
1369,NEGATIVE
1370,POSITIVE
1371,POSITIVE
1372,POSITIVE
1373,NEGATIVE
1374,POSITIVE
1375,POSITIVE
1376,POSITIVE
1377,POSITIVE
1378,POSITIVE
1379,POSITIVE
1380,POSITIVE
1381,POSITIVE
1382,POSITIVE
1383,POSITIVE
1384,NEGATIVE
1385,MIXED
1386,MIXED
1387,POSITIVE
1388,NEGATIVE
1389,NEGATIVE
1390,POSITIVE
1391,POSITIVE
1392,POSITIVE
1393,POSITIVE
1394,POSITIVE
1395,POSITIVE
1396,POSITIVE
1397,NEGATIVE
1398,POSITIVE
1399,POSITIVE
1400,POSITIVE
1401,NEGATIVE
1402,NEGATIVE
1403,NEGATIVE
1404,POSITIVE
1405,POSITIVE
1406,POSITIVE
1407,NEGATIVE
1408,POSITIVE
1409,NEGATIVE
1410,POSITIVE
1411,NEGATIVE
1412,POSITIVE
1413,NEGATIVE
1414,MIXED
1415,POSITIVE
1416,NEGATIVE
1417,POSITIVE
1418,POSITIVE
1419,POSITIVE
1420,MIXED
1421,POSITIVE
1422,NEGATIVE
1423,POSITIVE
1424,POSITIVE
1425,POSITIVE
1426,POSITIVE
1427,POSITIVE
1428,POSITIVE
1429,NEGATIVE
1430,POSITIVE
1431,POSITIVE
1432,POSITIVE
1433,POSITIVE
1434,NEGATIVE
1435,NEUTRAL
1436,POSITIVE
1437,NEGATIVE
1438,NEGATIVE
1439,POSITIVE
1440,POSITIVE
1441,NEGATIVE
1442,POSITIVE
1443,POSITIVE
1444,POSITIVE
1445,NEGATIVE
1446,POSITIVE
1447,POSITIVE
1448,POSITIVE
1449,POSITIVE
1450,POSITIVE
1451,MIXED
1452,NEGATIVE
1453,NEGATIVE
1454,POSITIVE
1455,POSITIVE
1456,POSITIVE
1457,POSITIVE
1458,NEGATIVE
1459,POSITIVE
1460,POSITIVE
1461,POSITIVE
1462,POSITIVE
1463,NEGATIVE
1464,POSITIVE
1465,POSITIVE
1466,POSITIVE
1467,MIXED
1468,POSITIVE
1469,NEGATIVE
1470,MIXED
1471,POSITIVE
1472,POSITIVE
1473,POSITIVE
1474,POSITIVE
1475,MIXED
1476,POSITIVE
1477,POSITIVE
1478,POSITIVE
1479,POSITIVE
1480,POSITIVE
1481,POSITIVE
1482,NEGATIVE
1483,NEGATIVE
1484,POSITIVE
1485,POSITIVE
1486,POSITIVE
1487,POSITIVE
1488,POSITIVE
